base_year_month,time_type,user_type,age_range,use_amount_by_million
202111,오후,내국인,20대,2375
202111,오후,내국인,30대,4647
202111,오후,내국인,40대,4107
202111,오후,내국인,50대,4349
202111,오후,내국인,60대,2782
202111,오후,내국인,70대 이상,676
202111,오후,제주도민,19세 이하,66
202111,오후,제주도민,20대,961
202111,오후,제주도민,30대,2432
202111,오후,제주도민,40대,4447
202111,오후,제주도민,50대,5054
202111,오후,제주도민,60대,3329
202111,오후,제주도민,70대 이상,1419
202111,저녁,내국인,19세 이하,23
202111,저녁,내국인,20대,2741
202111,저녁,내국인,30대,4194
202111,저녁,내국인,40대,3771
202111,저녁,내국인,50대,3968
202111,저녁,내국인,60대,2151
202111,저녁,내국인,70대 이상,446
202111,저녁,제주도민,19세 이하,67
202111,저녁,제주도민,20대,1483
202111,저녁,제주도민,30대,2697
202111,저녁,제주도민,40대,4645
202111,저녁,제주도민,50대,5047
202111,저녁,제주도민,60대,2209
202111,저녁,제주도민,70대 이상,541
202111,점심,내국인,19세 이하,17
202111,점심,내국인,20대,1944
202111,점심,내국인,30대,3581
202111,점심,내국인,40대,3089
202111,점심,내국인,50대,3273
202111,점심,내국인,60대,2060
202111,점심,내국인,70대 이상,550
202111,점심,제주도민,19세 이하,37
202111,점심,제주도민,20대,725
202111,점심,제주도민,30대,1802
202111,점심,제주도민,40대,3480
202111,점심,제주도민,50대,3986
202111,점심,제주도민,60대,2579
202111,점심,제주도민,70대 이상,1348
202112,밤,내국인,19세 이하,12
202112,밤,내국인,20대,502
202112,밤,내국인,30대,527
202112,밤,내국인,40대,518
202112,밤,내국인,50대,485
202112,밤,내국인,60대,190
202112,밤,내국인,70대 이상,34
202112,밤,제주도민,19세 이하,19
202112,밤,제주도민,20대,621
202112,밤,제주도민,30대,777
202112,밤,제주도민,40대,1129
202112,밤,제주도민,50대,1047
202112,밤,제주도민,60대,360
202112,밤,제주도민,70대 이상,76
202112,오전,내국인,19세 이하,11
202112,오전,내국인,20대,746
202112,오전,내국인,30대,1295
202112,오전,내국인,40대,1484
202112,오전,내국인,50대,1769
202112,오전,내국인,60대,983
202112,오전,내국인,70대 이상,291
202112,오전,제주도민,19세 이하,14
202112,오전,제주도민,20대,327
202112,오전,제주도민,30대,965
202112,오전,제주도민,40대,1948
202112,오전,제주도민,50대,2402
202112,오전,제주도민,60대,1714
202112,오전,제주도민,70대 이상,797
202112,오후,내국인,19세 이하,45
202112,오후,내국인,20대,2333
202112,오후,내국인,30대,3865
202112,오후,내국인,40대,3713
202112,오후,내국인,50대,3796
202112,오후,내국인,60대,2104
202112,오후,내국인,70대 이상,493
202112,오후,제주도민,19세 이하,78
202112,오후,제주도민,20대,1025
202112,오후,제주도민,30대,2451
202112,오후,제주도민,40대,4644
202112,오후,제주도민,50대,5307
202112,오후,제주도민,60대,3421
202112,오후,제주도민,70대 이상,1557
202112,저녁,내국인,19세 이하,52
202112,저녁,내국인,20대,2646
202112,저녁,내국인,30대,3494
202112,저녁,내국인,40대,3238
202112,저녁,내국인,50대,3333
202112,저녁,내국인,60대,1478
202112,저녁,내국인,70대 이상,296
202112,저녁,제주도민,19세 이하,74
202112,저녁,제주도민,20대,1588
202112,저녁,제주도민,30대,2744
202112,저녁,제주도민,40대,4634
202112,저녁,제주도민,50대,4989
202112,저녁,제주도민,60대,2073
202112,저녁,제주도민,70대 이상,511
202112,점심,내국인,19세 이하,31
202112,점심,내국인,20대,1850
202112,점심,내국인,30대,3059
202112,점심,내국인,40대,2703
202112,점심,내국인,50대,2741
202112,점심,내국인,60대,1563
202112,점심,내국인,70대 이상,437
202112,점심,제주도민,19세 이하,40
202112,점심,제주도민,20대,755
202112,점심,제주도민,30대,1825
202112,점심,제주도민,40대,3490
202112,점심,제주도민,50대,4022
202112,점심,제주도민,60대,2699
202112,점심,제주도민,70대 이상,1394
202201,밤,내국인,19세 이하,5
202201,밤,내국인,20대,339
202201,밤,내국인,30대,305
202201,밤,내국인,40대,370
202201,밤,내국인,50대,353
202201,밤,내국인,60대,143
202201,밤,내국인,70대 이상,32
202201,밤,제주도민,19세 이하,8
202201,밤,제주도민,20대,276
202201,밤,제주도민,30대,395
202201,밤,제주도민,40대,563
202201,밤,제주도민,50대,598
202201,밤,제주도민,60대,230
202201,밤,제주도민,70대 이상,55
202201,오전,내국인,19세 이하,7
202201,오전,내국인,20대,707
202201,오전,내국인,30대,1049
202201,오전,내국인,40대,1759
202201,오전,내국인,50대,1922
202201,오전,내국인,60대,989
202201,오전,내국인,70대 이상,254
202201,오전,제주도민,19세 이하,8
202201,오전,제주도민,20대,272
202201,오전,제주도민,30대,880
202201,오전,제주도민,40대,1836
202201,오전,제주도민,50대,2421
202201,오전,제주도민,60대,1894
202201,오전,제주도민,70대 이상,893
202201,오후,내국인,19세 이하,27
202201,오후,내국인,20대,2262
202201,오후,내국인,30대,3197
202201,오후,내국인,40대,4426
202201,오후,내국인,50대,4521
202201,오후,내국인,60대,2170
202201,오후,내국인,70대 이상,597
202201,오후,제주도민,19세 이하,46
202201,오후,제주도민,20대,874
202201,오후,제주도민,30대,2296
202201,오후,제주도민,40대,4574
202201,오후,제주도민,50대,5631
202201,오후,제주도민,60대,3915
202201,오후,제주도민,70대 이상,1745
202201,저녁,내국인,19세 이하,26
202201,저녁,내국인,20대,2695
202201,저녁,내국인,30대,3068
202201,저녁,내국인,40대,3935
202201,저녁,내국인,50대,4096
202201,저녁,내국인,60대,1651
202201,저녁,내국인,70대 이상,353
202201,저녁,제주도민,19세 이하,40
202201,저녁,제주도민,20대,1420
202201,저녁,제주도민,30대,2571
202201,저녁,제주도민,40대,4549
202201,저녁,제주도민,50대,5302
202201,저녁,제주도민,60대,2502
202201,저녁,제주도민,70대 이상,621
202201,점심,내국인,19세 이하,19
202201,점심,내국인,20대,1795
202201,점심,내국인,30대,2500
202201,점심,내국인,40대,3204
202201,점심,내국인,50대,3258
202201,점심,내국인,60대,1580
202201,점심,내국인,70대 이상,422
202201,점심,제주도민,19세 이하,28
202201,점심,제주도민,20대,617
202201,점심,제주도민,30대,1691
202201,점심,제주도민,40대,3526
202201,점심,제주도민,50대,4357
202201,점심,제주도민,60대,3086
202201,점심,제주도민,70대 이상,1561
202202,밤,내국인,19세 이하,3
202202,밤,내국인,20대,289
202202,밤,내국인,30대,279
202202,밤,내국인,40대,318
202202,밤,내국인,50대,311
202202,밤,내국인,60대,120
202202,밤,내국인,70대 이상,24
202202,밤,제주도민,19세 이하,8
202202,밤,제주도민,20대,250
202202,밤,제주도민,30대,355
202202,밤,제주도민,40대,516
202202,밤,제주도민,50대,526
202202,밤,제주도민,60대,206
202202,밤,제주도민,70대 이상,45
202202,오전,내국인,19세 이하,8
202202,오전,내국인,20대,675
202202,오전,내국인,30대,988
202202,오전,내국인,40대,1580
202202,오전,내국인,50대,1709
202202,오전,내국인,60대,862
202202,오전,내국인,70대 이상,223
202202,오전,제주도민,19세 이하,6
202202,오전,제주도민,20대,232
202202,오전,제주도민,30대,731
202202,오전,제주도민,40대,1550
202202,오전,제주도민,50대,2001
202202,오전,제주도민,60대,1456
202202,오전,제주도민,70대 이상,705
202202,오후,내국인,19세 이하,32
202202,오후,내국인,20대,2154
202202,오후,내국인,30대,2877
202202,오후,내국인,40대,3911
202202,오후,내국인,50대,3888
202202,오후,내국인,60대,1840
202202,오후,내국인,70대 이상,506
202202,오후,제주도민,19세 이하,47
202202,오후,제주도민,20대,772
202202,오후,제주도민,30대,1953
202202,오후,제주도민,40대,3845
202202,오후,제주도민,50대,4459
202202,오후,제주도민,60대,2995
202202,오후,제주도민,70대 이상,1330
202202,저녁,내국인,19세 이하,27
202202,저녁,내국인,20대,2574
202202,저녁,내국인,30대,2789
202202,저녁,내국인,40대,3504
202202,저녁,내국인,50대,3520
202202,저녁,내국인,60대,1450
202202,저녁,내국인,70대 이상,287
202202,저녁,제주도민,19세 이하,44
202202,저녁,제주도민,20대,1243
202202,저녁,제주도민,30대,2181
202202,저녁,제주도민,40대,3775
202202,저녁,제주도민,50대,4223
202202,저녁,제주도민,60대,1944
202202,저녁,제주도민,70대 이상,506
202202,점심,내국인,19세 이하,19
202202,점심,내국인,20대,1711
202202,점심,내국인,30대,2241
202202,점심,내국인,40대,2840
202202,점심,내국인,50대,2797
202202,점심,내국인,60대,1364
202202,점심,내국인,70대 이상,404
202202,점심,제주도민,19세 이하,27
202202,점심,제주도민,20대,546
202202,점심,제주도민,30대,1423
202202,점심,제주도민,40대,2857
202202,점심,제주도민,50대,3445
202202,점심,제주도민,60대,2346
202202,점심,제주도민,70대 이상,1136
202203,밤,내국인,19세 이하,2
202203,밤,내국인,20대,348
202203,밤,내국인,30대,468
202203,밤,내국인,40대,415
202203,밤,내국인,50대,391
202203,밤,내국인,60대,172
202203,밤,내국인,70대 이상,31
202203,밤,제주도민,19세 이하,10
202203,밤,제주도민,20대,452
202203,밤,제주도민,30대,650
202203,밤,제주도민,40대,1014
202203,밤,제주도민,50대,1099
202203,밤,제주도민,60대,401
202203,밤,제주도민,70대 이상,77
202203,오전,내국인,19세 이하,2
202203,오전,내국인,20대,567
202203,오전,내국인,30대,1248
202203,오전,내국인,40대,1186
202203,오전,내국인,50대,1617
202203,오전,내국인,60대,1097
202203,오전,내국인,70대 이상,301
202203,오전,제주도민,19세 이하,10
202203,오전,제주도민,20대,267
202203,오전,제주도민,30대,918
202203,오전,제주도민,40대,1940
202203,오전,제주도민,50대,2540
202203,오전,제주도민,60대,1842
202203,오전,제주도민,70대 이상,855
202203,오후,내국인,19세 이하,12
202203,오후,내국인,20대,1768
202203,오후,내국인,30대,3680
202203,오후,내국인,40대,2887
202203,오후,내국인,50대,3566
202203,오후,내국인,60대,2181
202203,오후,내국인,70대 이상,555
202203,오후,제주도민,19세 이하,59
202203,오후,제주도민,20대,868
202203,오후,제주도민,30대,2248
202203,오후,제주도민,40대,4511
202203,오후,제주도민,50대,5245
202203,오후,제주도민,60대,3558
202203,오후,제주도민,70대 이상,1507
202203,저녁,내국인,19세 이하,10
202203,저녁,내국인,20대,2007
202203,저녁,내국인,30대,3308
202203,저녁,내국인,40대,2544
202203,저녁,내국인,50대,3230
202203,저녁,내국인,60대,1683
202203,저녁,내국인,70대 이상,344
202203,저녁,제주도민,19세 이하,55
202203,저녁,제주도민,20대,1292
202203,저녁,제주도민,30대,2526
202203,저녁,제주도민,40대,4369
202203,저녁,제주도민,50대,4997
202203,저녁,제주도민,60대,2374
202203,저녁,제주도민,70대 이상,648
202203,점심,내국인,19세 이하,5
202203,점심,내국인,20대,1459
202203,점심,내국인,30대,2978
202203,점심,내국인,40대,2213
202203,점심,내국인,50대,2677
202203,점심,내국인,60대,1723
202203,점심,내국인,70대 이상,456
202203,점심,제주도민,19세 이하,23
202203,점심,제주도민,20대,650
202203,점심,제주도민,30대,1737
202203,점심,제주도민,40대,3393
202203,점심,제주도민,50대,4101
202203,점심,제주도민,60대,2781
202203,점심,제주도민,70대 이상,1300
202204,밤,내국인,19세 이하,5
202204,밤,내국인,20대,494
202204,밤,내국인,30대,685
202204,밤,내국인,40대,676
202204,밤,내국인,50대,655
202204,밤,내국인,60대,290
202204,밤,내국인,70대 이상,66
202204,밤,제주도민,19세 이하,14
202204,밤,제주도민,20대,623
202204,밤,제주도민,30대,941
202204,밤,제주도민,40대,1578
202204,밤,제주도민,50대,1644
202204,밤,제주도민,60대,651
202204,밤,제주도민,70대 이상,122
202204,오전,내국인,19세 이하,3
202204,오전,내국인,20대,674
202204,오전,내국인,30대,1686
202204,오전,내국인,40대,1908
202204,오전,내국인,50대,2407
202204,오전,내국인,60대,1744
202204,오전,내국인,70대 이상,507
202204,오전,제주도민,19세 이하,15
202204,오전,제주도민,20대,310
202204,오전,제주도민,30대,989
202204,오전,제주도민,40대,2167
202204,오전,제주도민,50대,2681
202204,오전,제주도민,60대,1903
202204,오전,제주도민,70대 이상,853
202204,오후,내국인,19세 이하,12
202204,오후,내국인,20대,1941
202204,오후,내국인,30대,4485
202204,오후,내국인,40대,3967
202204,오후,내국인,50대,4539
202204,오후,내국인,60대,3135
202204,오후,내국인,70대 이상,760
202204,오후,제주도민,19세 이하,62
202204,오후,제주도민,20대,855
202204,오후,제주도민,30대,2480
202204,오후,제주도민,40대,4628
202204,오후,제주도민,50대,5331
202204,오후,제주도민,60대,3618
202204,오후,제주도민,70대 이상,1483
202204,저녁,내국인,19세 이하,16
202204,저녁,내국인,20대,2301
202204,저녁,내국인,30대,4287
202204,저녁,내국인,40대,3783
202204,저녁,내국인,50대,4428
202204,저녁,내국인,60대,2687
202204,저녁,내국인,70대 이상,550
202204,저녁,제주도민,19세 이하,64
202204,저녁,제주도민,20대,1340
202204,저녁,제주도민,30대,2847
202204,저녁,제주도민,40대,5018
202204,저녁,제주도민,50대,5709
202204,저녁,제주도민,60대,2922
202204,저녁,제주도민,70대 이상,760
202204,점심,내국인,19세 이하,6
202204,점심,내국인,20대,1606
202204,점심,내국인,30대,3579
202204,점심,내국인,40대,3091
202204,점심,내국인,50대,3500
202204,점심,내국인,60대,2465
202204,점심,내국인,70대 이상,665
202204,점심,제주도민,19세 이하,24
202204,점심,제주도민,20대,660
202204,점심,제주도민,30대,1898
202204,점심,제주도민,40대,3711
202204,점심,제주도민,50대,4306
202204,점심,제주도민,60대,2864
202204,점심,제주도민,70대 이상,1309
202205,밤,내국인,19세 이하,4
202205,밤,내국인,20대,609
202205,밤,내국인,30대,804
202205,밤,내국인,40대,881
202205,밤,내국인,50대,854
202205,밤,내국인,60대,341
202205,밤,내국인,70대 이상,79
202205,밤,제주도민,19세 이하,20
202205,밤,제주도민,20대,797
202205,밤,제주도민,30대,1165
202205,밤,제주도민,40대,1893
202205,밤,제주도민,50대,2052
202205,밤,제주도민,60대,795
202205,밤,제주도민,70대 이상,155
202205,오전,내국인,19세 이하,9
202205,오전,내국인,20대,686
202205,오전,내국인,30대,1800
202205,오전,내국인,40대,2327
202205,오전,내국인,50대,2410
202205,오전,내국인,60대,1783
202205,오전,내국인,70대 이상,518
202205,오전,제주도민,19세 이하,15
202205,오전,제주도민,20대,323
202205,오전,제주도민,30대,1130
202205,오전,제주도민,40대,2384
202205,오전,제주도민,50대,2939
202205,오전,제주도민,60대,2086
202205,오전,제주도민,70대 이상,907
202205,오후,내국인,19세 이하,30
202205,오후,내국인,20대,1915
202205,오후,내국인,30대,4453
202205,오후,내국인,40대,4932
202205,오후,내국인,50대,4648
202205,오후,내국인,60대,3002
202205,오후,내국인,70대 이상,855
202205,오후,제주도민,19세 이하,73
202205,오후,제주도민,20대,886
202205,오후,제주도민,30대,2605
202205,오후,제주도민,40대,5021
202205,오후,제주도민,50대,5547
202205,오후,제주도민,60대,3754
202205,오후,제주도민,70대 이상,1474
202205,저녁,내국인,19세 이하,22
202205,저녁,내국인,20대,2200
202205,저녁,내국인,30대,4354
202205,저녁,내국인,40대,4526
202205,저녁,내국인,50대,4503
202205,저녁,내국인,60대,2602
202205,저녁,내국인,70대 이상,643
202205,저녁,제주도민,19세 이하,74
202205,저녁,제주도민,20대,1404
202205,저녁,제주도민,30대,3088
202205,저녁,제주도민,40대,5538
202205,저녁,제주도민,50대,6283
202205,저녁,제주도민,60대,3288
202205,저녁,제주도민,70대 이상,855
202205,점심,내국인,19세 이하,16
202205,점심,내국인,20대,1562
202205,점심,내국인,30대,3588
202205,점심,내국인,40대,3800
202205,점심,내국인,50대,3631
202205,점심,내국인,60대,2357
202205,점심,내국인,70대 이상,732
202205,점심,제주도민,19세 이하,30
202205,점심,제주도민,20대,724
202205,점심,제주도민,30대,2107
202205,점심,제주도민,40대,4058
202205,점심,제주도민,50대,4766
202205,점심,제주도민,60대,3073
202205,점심,제주도민,70대 이상,1392
202206,밤,내국인,19세 이하,4
202206,밤,내국인,20대,689
202206,밤,내국인,30대,842
202206,밤,내국인,40대,908
202206,밤,내국인,50대,858
202206,밤,내국인,60대,365
202206,밤,내국인,70대 이상,69
202206,밤,제주도민,19세 이하,22
202206,밤,제주도민,20대,795
202206,밤,제주도민,30대,1170
202206,밤,제주도민,40대,1919
202206,밤,제주도민,50대,2125
202206,밤,제주도민,60대,757
202206,밤,제주도민,70대 이상,148
202206,오전,내국인,19세 이하,8
202206,오전,내국인,20대,711
202206,오전,내국인,30대,1744
202206,오전,내국인,40대,2337
202206,오전,내국인,50대,2372
202206,오전,내국인,60대,1611
202206,오전,내국인,70대 이상,487
202206,오전,제주도민,19세 이하,15
202206,오전,제주도민,20대,349
202206,오전,제주도민,30대,1076
202206,오전,제주도민,40대,2315
202206,오전,제주도민,50대,2777
202206,오전,제주도민,60대,2046
202206,오전,제주도민,70대 이상,836
202206,오후,내국인,19세 이하,23
202206,오후,내국인,20대,1985
202206,오후,내국인,30대,4351
202206,오후,내국인,40대,5079
202206,오후,내국인,50대,4473
202206,오후,내국인,60대,2681
202206,오후,내국인,70대 이상,737
202206,오후,제주도민,19세 이하,67
202206,오후,제주도민,20대,890
202206,오후,제주도민,30대,2535
202206,오후,제주도민,40대,4844
202206,오후,제주도민,50대,5548
202206,오후,제주도민,60대,3661
202206,오후,제주도민,70대 이상,1394
202206,저녁,내국인,19세 이하,17
202206,저녁,내국인,20대,2421
202206,저녁,내국인,30대,4248
202206,저녁,내국인,40대,4844
202206,저녁,내국인,50대,4412
202206,저녁,내국인,60대,2390
202206,저녁,내국인,70대 이상,616
202206,저녁,제주도민,19세 이하,71
202206,저녁,제주도민,20대,1415
202206,저녁,제주도민,30대,3038
202206,저녁,제주도민,40대,5440
202206,저녁,제주도민,50대,6182
202206,저녁,제주도민,60대,3259
202206,저녁,제주도민,70대 이상,877
202206,점심,내국인,19세 이하,15
202206,점심,내국인,20대,1628
202206,점심,내국인,30대,3508
202206,점심,내국인,40대,3862
202206,점심,내국인,50대,3393
202206,점심,내국인,60대,2173
202206,점심,내국인,70대 이상,701
202206,점심,제주도민,19세 이하,26
202206,점심,제주도민,20대,681
202206,점심,제주도민,30대,1995
202206,점심,제주도민,40대,3800
202206,점심,제주도민,50대,4463
202206,점심,제주도민,60대,2948
202206,점심,제주도민,70대 이상,1346
202207,밤,내국인,19세 이하,6
202207,밤,내국인,20대,770
202207,밤,내국인,30대,786
202207,밤,내국인,40대,828
202207,밤,내국인,50대,754
202207,밤,내국인,60대,301
202207,밤,내국인,70대 이상,64
202207,밤,제주도민,19세 이하,21
202207,밤,제주도민,20대,827
202207,밤,제주도민,30대,1176
202207,밤,제주도민,40대,1983
202207,밤,제주도민,50대,2118
202207,밤,제주도민,60대,817
202207,밤,제주도민,70대 이상,155
202207,오전,내국인,19세 이하,9
202207,오전,내국인,20대,746
202207,오전,내국인,30대,1361
202207,오전,내국인,40대,2211
202207,오전,내국인,50대,1827
202207,오전,내국인,60대,1055
202207,오전,내국인,70대 이상,295
202207,오전,제주도민,19세 이하,15
202207,오전,제주도민,20대,350
202207,오전,제주도민,30대,1135
202207,오전,제주도민,40대,2358
202207,오전,제주도민,50대,2908
202207,오전,제주도민,60대,2000
202207,오전,제주도민,70대 이상,874
202207,오후,내국인,19세 이하,34
202207,오후,내국인,20대,2246
202207,오후,내국인,30대,3608
202207,오후,내국인,40대,5188
202207,오후,내국인,50대,3839
202207,오후,내국인,60대,1879
202207,오후,내국인,70대 이상,551
202207,오후,제주도민,19세 이하,68
202207,오후,제주도민,20대,900
202207,오후,제주도민,30대,2511
202207,오후,제주도민,40대,4870
202207,오후,제주도민,50대,5448
202207,오후,제주도민,60대,3480
202207,오후,제주도민,70대 이상,1312
202207,저녁,내국인,19세 이하,26
202207,저녁,내국인,20대,2684
202207,저녁,내국인,30대,3621
202207,저녁,내국인,40대,4966
202207,저녁,내국인,50대,3769
202207,저녁,내국인,60대,1714
202207,저녁,내국인,70대 이상,463
202207,저녁,제주도민,19세 이하,69
202207,저녁,제주도민,20대,1452
202207,저녁,제주도민,30대,3118
202207,저녁,제주도민,40대,5590
202207,저녁,제주도민,50대,6256
202207,저녁,제주도민,60대,3222
202207,저녁,제주도민,70대 이상,860
202207,점심,내국인,19세 이하,22
202207,점심,내국인,20대,1870
202207,점심,내국인,30대,2908
202207,점심,내국인,40대,3817
202207,점심,내국인,50대,2997
202207,점심,내국인,60대,1629
202207,점심,내국인,70대 이상,518
202207,점심,제주도민,19세 이하,34
202207,점심,제주도민,20대,718
202207,점심,제주도민,30대,2040
202207,점심,제주도민,40대,3978
202207,점심,제주도민,50대,4692
202207,점심,제주도민,60대,3001
202207,점심,제주도민,70대 이상,1278
202208,밤,내국인,19세 이하,5
202208,밤,내국인,20대,827
202208,밤,내국인,30대,934
202208,밤,내국인,40대,940
202208,밤,내국인,50대,729
202208,밤,내국인,60대,317
202208,밤,내국인,70대 이상,68
202208,밤,제주도민,19세 이하,20
202208,밤,제주도민,20대,810
202208,밤,제주도민,30대,1074
202208,밤,제주도민,40대,1842
202208,밤,제주도민,50대,1884
202208,밤,제주도민,60대,730
202208,밤,제주도민,70대 이상,144
202208,오전,내국인,19세 이하,11
202208,오전,내국인,20대,830
202208,오전,내국인,30대,1579
202208,오전,내국인,40대,2673
202208,오전,내국인,50대,2100
202208,오전,내국인,60대,1090
202208,오전,내국인,70대 이상,316
202208,오전,제주도민,19세 이하,15
202208,오전,제주도민,20대,334
202208,오전,제주도민,30대,1094
202208,오전,제주도민,40대,2236
202208,오전,제주도민,50대,2804
202208,오전,제주도민,60대,1894
202208,오전,제주도민,70대 이상,850
202208,오후,내국인,19세 이하,38
202208,오후,내국인,20대,2408
202208,오후,내국인,30대,4181
202208,오후,내국인,40대,6028
202208,오후,내국인,50대,4074
202208,오후,내국인,60대,2084
202208,오후,내국인,70대 이상,650
202208,오후,제주도민,19세 이하,63
202208,오후,제주도민,20대,905
202208,오후,제주도민,30대,2393
202208,오후,제주도민,40대,4641
202208,오후,제주도민,50대,5199
202208,오후,제주도민,60대,3584
202208,오후,제주도민,70대 이상,1314
202208,저녁,내국인,19세 이하,29
202208,저녁,내국인,20대,2953
202208,저녁,내국인,30대,4306
202208,저녁,내국인,40대,5818
202208,저녁,내국인,50대,4109
202208,저녁,내국인,60대,1856
202208,저녁,내국인,70대 이상,496
202208,저녁,제주도민,19세 이하,66
202208,저녁,제주도민,20대,1438
202208,저녁,제주도민,30대,2885
202208,저녁,제주도민,40대,5212
202208,저녁,제주도민,50대,5875
202208,저녁,제주도민,60대,3023
202208,저녁,제주도민,70대 이상,853
202208,점심,내국인,19세 이하,21
202208,점심,내국인,20대,1975
202208,점심,내국인,30대,3327
202208,점심,내국인,40대,4676
202208,점심,내국인,50대,3199
202208,점심,내국인,60대,1742
202208,점심,내국인,70대 이상,566
202208,점심,제주도민,19세 이하,35
202208,점심,제주도민,20대,681
202208,점심,제주도민,30대,1937
202208,점심,제주도민,40대,3756
202208,점심,제주도민,50대,4479
202208,점심,제주도민,60대,2973
202208,점심,제주도민,70대 이상,1281
202209,밤,내국인,19세 이하,7
202209,밤,내국인,20대,527
202209,밤,내국인,30대,632
202209,밤,내국인,40대,658
202209,밤,내국인,50대,578
202209,밤,내국인,60대,278
202209,밤,내국인,70대 이상,58
202209,밤,제주도민,19세 이하,21
202209,밤,제주도민,20대,791
202209,밤,제주도민,30대,1059
202209,밤,제주도민,40대,1754
202209,밤,제주도민,50대,1821
202209,밤,제주도민,60대,693
202209,밤,제주도민,70대 이상,135
202209,오전,내국인,19세 이하,21
202209,오전,내국인,20대,535
202209,오전,내국인,30대,1286
202209,오전,내국인,40대,1642
202209,오전,내국인,50대,1598
202209,오전,내국인,60대,1195
202209,오전,내국인,70대 이상,370
202209,오전,제주도민,19세 이하,17
202209,오전,제주도민,20대,336
202209,오전,제주도민,30대,1014
202209,오전,제주도민,40대,2163
202209,오전,제주도민,50대,2816
202209,오전,제주도민,60대,2085
202209,오전,제주도민,70대 이상,886
202209,오후,내국인,19세 이하,60
202209,오후,내국인,20대,1564
202209,오후,내국인,30대,3312
202209,오후,내국인,40대,3493
202209,오후,내국인,50대,2992
202209,오후,내국인,60대,2048
202209,오후,내국인,70대 이상,607
202209,오후,제주도민,19세 이하,67
202209,오후,제주도민,20대,904
202209,오후,제주도민,30대,2391
202209,오후,제주도민,40대,4549
202209,오후,제주도민,50대,5244
202209,오후,제주도민,60대,3579
202209,오후,제주도민,70대 이상,1395
202209,저녁,내국인,19세 이하,40
202209,저녁,내국인,20대,1826
202209,저녁,내국인,30대,3242
202209,저녁,내국인,40대,3310
202209,저녁,내국인,50대,2945
202209,저녁,내국인,60대,1774
202209,저녁,내국인,70대 이상,434
202209,저녁,제주도민,19세 이하,69
202209,저녁,제주도민,20대,1382
202209,저녁,제주도민,30대,2806
202209,저녁,제주도민,40대,4778
202209,저녁,제주도민,50대,5417
202209,저녁,제주도민,60대,2766
202209,저녁,제주도민,70대 이상,726
202209,점심,내국인,19세 이하,41
202209,점심,내국인,20대,1255
202209,점심,내국인,30대,2622
202209,점심,내국인,40대,2632
202209,점심,내국인,50대,2304
202209,점심,내국인,60대,1750
202209,점심,내국인,70대 이상,510
202209,점심,제주도민,19세 이하,26
202209,점심,제주도민,20대,690
202209,점심,제주도민,30대,1922
202209,점심,제주도민,40대,3611
202209,점심,제주도민,50대,4368
202209,점심,제주도민,60대,2999
202209,점심,제주도민,70대 이상,1357
